v8-version,7,8,279,23,-node.46,0
code-creation,BytecodeHandler,1,4609,0x1475a20,137,ToName
code-creation,BytecodeHandler,1,4611,0x1475ac0,229,ToNumber
code-creation,BytecodeHandler,1,4613,0x1475bc0,277,ToNumeric
code-creation,BytecodeHandler,1,4615,0x1475ce0,137,ToObject
code-creation,BytecodeHandler,1,4617,0x1475d80,137,ToString
code-creation,BytecodeHandler,1,4619,0x1475e20,394,CreateRegExpLiteral
code-creation,BytecodeHandler,1,4622,0x1475fc0,1556,CreateArrayLiteral
code-creation,BytecodeHandler,1,4624,0x14765e0,113,CreateArrayFromIterable
code-creation,BytecodeHandler,1,4627,0x1476660,890,CreateEmptyArrayLiteral
code-creation,BytecodeHandler,1,4629,0x14769e0,2024,CreateObjectLiteral
code-creation,BytecodeHandler,1,4631,0x14771e0,221,CreateEmptyObjectLiteral
code-creation,BytecodeHandler,1,4634,0x14772c0,189,CloneObject
code-creation,BytecodeHandler,1,4639,0x1477380,370,GetTemplateObject
code-creation,BytecodeHandler,1,4641,0x1477500,373,CreateClosure
code-creation,BytecodeHandler,1,4644,0x1477680,141,CreateBlockContext
code-creation,BytecodeHandler,1,4647,0x1477720,153,CreateCatchContext
code-creation,BytecodeHandler,1,4650,0x14777c0,278,CreateFunctionContext
code-creation,BytecodeHandler,1,4652,0x14778e0,278,CreateEvalContext
code-creation,BytecodeHandler,1,4655,0x1477a00,153,CreateWithContext
code-creation,BytecodeHandler,1,4658,0x1477aa0,1222,CreateMappedArguments
code-creation,BytecodeHandler,1,4661,0x1477f80,626,CreateUnmappedArguments
code-creation,BytecodeHandler,1,4664,0x1478200,602,CreateRestParameter
code-creation,BytecodeHandler,1,4667,0x1478460,374,JumpLoop
code-creation,BytecodeHandler,1,4669,0x14785e0,52,Jump
code-creation,BytecodeHandler,1,4672,0x1478620,68,JumpConstant
code-creation,BytecodeHandler,1,4675,0x1478680,88,JumpIfNullConstant
code-creation,BytecodeHandler,1,4678,0x14786e0,88,JumpIfNotNullConstant
code-creation,BytecodeHandler,1,4680,0x1478740,88,JumpIfUndefinedConstant
code-creation,BytecodeHandler,1,4684,0x14787a0,88,JumpIfNotUndefinedConstant
code-creation,BytecodeHandler,1,4687,0x1478800,92,JumpIfUndefinedOrNullConstant
code-creation,BytecodeHandler,1,4692,0x1478860,88,JumpIfTrueConstant
code-creation,BytecodeHandler,1,4695,0x14788c0,88,JumpIfFalseConstant
code-creation,BytecodeHandler,1,4698,0x1478920,96,JumpIfJSReceiverConstant
code-creation,BytecodeHandler,1,4701,0x14789a0,300,JumpIfToBooleanTrueConstant
code-creation,BytecodeHandler,1,4704,0x1478ae0,300,JumpIfToBooleanFalseConstant
code-creation,BytecodeHandler,1,4707,0x1478c20,288,JumpIfToBooleanTrue
code-creation,BytecodeHandler,1,4711,0x1478d60,288,JumpIfToBooleanFalse
code-creation,BytecodeHandler,1,4714,0x1478ea0,76,JumpIfTrue
code-creation,BytecodeHandler,1,4716,0x1478f00,76,JumpIfFalse
code-creation,BytecodeHandler,1,4719,0x1478f60,76,JumpIfNull
code-creation,BytecodeHandler,1,4722,0x1478fc0,76,JumpIfNotNull
code-creation,BytecodeHandler,1,4725,0x1479020,76,JumpIfUndefined
code-creation,BytecodeHandler,1,4728,0x1479080,76,JumpIfNotUndefined
code-creation,BytecodeHandler,1,4731,0x14790e0,80,JumpIfUndefinedOrNull
code-creation,BytecodeHandler,1,4734,0x1479140,84,JumpIfJSReceiver
code-creation,BytecodeHandler,1,4737,0x14791a0,120,SwitchOnSmiNoFeedback
code-creation,BytecodeHandler,1,4740,0x1479220,529,ForInEnumerate
code-creation,BytecodeHandler,1,4743,0x1479440,292,ForInPrepare
code-creation,BytecodeHandler,1,4746,0x1479580,68,ForInContinue
code-creation,BytecodeHandler,1,4749,0x14795e0,326,ForInNext
code-creation,BytecodeHandler,1,4752,0x1479740,56,ForInStep
code-creation,BytecodeHandler,1,4755,0x1479780,141,StackCheck
code-creation,BytecodeHandler,1,4757,0x1479820,44,SetPendingMessage
code-creation,BytecodeHandler,1,4760,0x1479860,141,Throw
code-creation,BytecodeHandler,1,4763,0x1479900,141,ReThrow
code-creation,BytecodeHandler,1,4766,0x14799a0,133,Return
code-creation,BytecodeHandler,1,4769,0x1479a40,181,ThrowReferenceErrorIfHole
code-creation,BytecodeHandler,1,4772,0x1479b00,157,ThrowSuperNotCalledIfHole
code-creation,BytecodeHandler,1,4775,0x1479ba0,157,ThrowSuperAlreadyCalledIfNotHole
code-creation,BytecodeHandler,1,4778,0x1479c40,132,SwitchOnGeneratorState
code-creation,BytecodeHandler,1,4781,0x1479ce0,686,SuspendGenerator
code-creation,BytecodeHandler,1,4784,0x1479fa0,244,ResumeGenerator
code-creation,BytecodeHandler,1,4787,0x147a0a0,173,GetIterator
code-creation,BytecodeHandler,1,4790,0x147a160,125,Debugger
code-creation,BytecodeHandler,1,4793,0x147a1e0,145,IncBlockCounter
code-creation,BytecodeHandler,1,4795,0x147a280,77,Abort
code-creation,BytecodeHandler,1,4798,0x147a2e0,81,Illegal
code-creation,BytecodeHandler,1,4802,0x147a340,286,DebugBreak1.Wide
code-creation,BytecodeHandler,1,4805,0x147a460,286,DebugBreak2.Wide
code-creation,BytecodeHandler,1,4808,0x147a580,286,DebugBreak3.Wide
code-creation,BytecodeHandler,1,4811,0x147a6a0,286,DebugBreak4.Wide
code-creation,BytecodeHandler,1,4814,0x147a7c0,286,DebugBreak5.Wide
code-creation,BytecodeHandler,1,4817,0x147a8e0,286,DebugBreak6.Wide
code-creation,BytecodeHandler,1,4820,0x147aa00,40,LdaSmi.Wide
code-creation,BytecodeHandler,1,4823,0x147aa40,40,LdaConstant.Wide
code-creation,BytecodeHandler,1,4826,0x147aa80,3364,LdaGlobal.Wide
code-creation,BytecodeHandler,1,4829,0x147b7c0,3278,LdaGlobalInsideTypeof.Wide
code-creation,BytecodeHandler,1,4832,0x147c4a0,245,StaGlobal.Wide
code-creation,BytecodeHandler,1,4835,0x147c5a0,48,PushContext.Wide
code-creation,BytecodeHandler,1,4838,0x147c5e0,44,PopContext.Wide
code-creation,BytecodeHandler,1,4841,0x147c620,72,LdaContextSlot.Wide
code-creation,BytecodeHandler,1,4845,0x147c680,72,LdaImmutableContextSlot.Wide
code-creation,BytecodeHandler,1,4848,0x147c6e0,44,LdaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,4851,0x147c720,44,LdaImmutableCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,4855,0x147c760,148,StaContextSlot.Wide
code-creation,BytecodeHandler,1,4858,0x147c800,120,StaCurrentContextSlot.Wide
code-creation,BytecodeHandler,1,4861,0x147c880,149,LdaLookupSlot.Wide
code-creation,BytecodeHandler,1,4864,0x147c920,229,LdaLookupContextSlot.Wide
code-creation,BytecodeHandler,1,4867,0x147ca20,3634,LdaLookupGlobalSlot.Wide
code-creation,BytecodeHandler,1,4873,0x147d860,149,LdaLookupSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,4876,0x147d900,229,LdaLookupContextSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,4880,0x147da00,3540,LdaLookupGlobalSlotInsideTypeof.Wide
code-creation,BytecodeHandler,1,4883,0x147e7e0,257,StaLookupSlot.Wide
code-creation,BytecodeHandler,1,4886,0x147e900,40,Ldar.Wide
code-creation,BytecodeHandler,1,4890,0x147e940,40,Star.Wide
code-creation,BytecodeHandler,1,4893,0x147e980,48,Mov.Wide
code-creation,BytecodeHandler,1,4896,0x147e9c0,3673,LdaNamedProperty.Wide
code-creation,BytecodeHandler,1,4899,0x147f820,145,LdaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,4902,0x147f8c0,177,LdaKeyedProperty.Wide
code-creation,BytecodeHandler,1,4905,0x147f980,212,LdaModuleVariable.Wide
code-creation,BytecodeHandler,1,4908,0x147fa60,326,StaModuleVariable.Wide
code-creation,BytecodeHandler,1,4911,0x147fbc0,197,StaNamedProperty.Wide
code-creation,BytecodeHandler,1,4915,0x147fca0,161,StaNamedPropertyNoFeedback.Wide
code-creation,BytecodeHandler,1,4918,0x147fd60,197,StaNamedOwnProperty.Wide
code-creation,BytecodeHandler,1,4921,0x147fe40,189,StaKeyedProperty.Wide
code-creation,BytecodeHandler,1,4924,0x147ff00,189,StaInArrayLiteral.Wide
code-creation,BytecodeHandler,1,4927,0x147ffc0,221,StaDataPropertyInLiteral.Wide
code-creation,BytecodeHandler,1,4930,0x14800a0,185,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,4937,0x1480160,1214,Add.Wide
code-creation,BytecodeHandler,1,4940,0x1480620,1074,Sub.Wide
code-creation,BytecodeHandler,1,4943,0x1480a60,1126,Mul.Wide
code-creation,BytecodeHandler,1,4945,0x1480ee0,1130,Div.Wide
code-creation,BytecodeHandler,1,4948,0x1481360,1146,Mod.Wide
code-creation,BytecodeHandler,1,4951,0x14817e0,205,Exp.Wide
code-creation,BytecodeHandler,1,4954,0x14818c0,1144,BitwiseOr.Wide
code-creation,BytecodeHandler,1,4958,0x1481d40,1140,BitwiseXor.Wide
code-creation,BytecodeHandler,1,4961,0x14821c0,1140,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,4964,0x1482640,1144,ShiftLeft.Wide
code-creation,BytecodeHandler,1,4967,0x1482ac0,1144,ShiftRight.Wide
code-creation,BytecodeHandler,1,4970,0x1482f40,1318,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,4973,0x1483480,1022,AddSmi.Wide
code-creation,BytecodeHandler,1,4976,0x1483880,884,SubSmi.Wide
code-creation,BytecodeHandler,1,4979,0x1483c00,902,MulSmi.Wide
code-creation,BytecodeHandler,1,4982,0x1483fa0,950,DivSmi.Wide
code-creation,BytecodeHandler,1,4985,0x1484360,914,ModSmi.Wide
code-creation,BytecodeHandler,1,4988,0x1484700,209,ExpSmi.Wide
code-creation,BytecodeHandler,1,4991,0x14847e0,600,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,4994,0x1484a40,600,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,4997,0x1484ca0,600,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,5000,0x1484f00,616,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,5004,0x1485180,616,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,5007,0x1485400,774,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,5011,0x1485720,621,Inc.Wide
code-creation,BytecodeHandler,1,5014,0x14859a0,617,Dec.Wide
code-creation,BytecodeHandler,1,5018,0x1485c20,649,Negate.Wide
code-creation,BytecodeHandler,1,5021,0x1485ec0,592,BitwiseNot.Wide
code-creation,BytecodeHandler,1,5024,0x1486120,145,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,5028,0x14861c0,137,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,5031,0x1486260,125,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,5063,0x14862e0,428,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,5066,0x14864a0,428,CallProperty.Wide
code-creation,BytecodeHandler,1,5069,0x1486660,424,CallProperty0.Wide
code-creation,BytecodeHandler,1,5072,0x1486820,436,CallProperty1.Wide
code-creation,BytecodeHandler,1,5075,0x14869e0,448,CallProperty2.Wide
code-creation,BytecodeHandler,1,5079,0x1486bc0,424,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,5082,0x1486d80,368,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,5085,0x1486f00,444,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,5091,0x14870c0,452,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,5094,0x14872a0,72,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,5097,0x1487300,428,CallWithSpread.Wide
code-creation,BytecodeHandler,1,5100,0x14874c0,149,CallRuntime.Wide
code-creation,BytecodeHandler,1,5103,0x1487560,193,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,5106,0x1487640,72,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,5110,0x14876a0,1878,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,5113,0x1487e00,1130,Construct.Wide
code-creation,BytecodeHandler,1,5116,0x1488280,573,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,5119,0x14884c0,2024,TestEqual.Wide
code-creation,BytecodeHandler,1,5122,0x1488cc0,1121,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,5125,0x1489140,2036,TestLessThan.Wide
code-creation,BytecodeHandler,1,5128,0x1489940,2036,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,5131,0x148a140,2036,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,5135,0x148a940,2036,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,5138,0x148b140,56,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,5141,0x148b180,976,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,5144,0x148b560,177,TestIn.Wide
code-creation,BytecodeHandler,1,5147,0x148b620,141,ToName.Wide
code-creation,BytecodeHandler,1,5150,0x148b6c0,237,ToNumber.Wide
code-creation,BytecodeHandler,1,5153,0x148b7c0,277,ToNumeric.Wide
code-creation,BytecodeHandler,1,5156,0x148b8e0,141,ToObject.Wide
code-creation,BytecodeHandler,1,5159,0x148b980,398,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,5162,0x148bb20,1576,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,5165,0x148c160,890,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,5169,0x148c4e0,2040,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,5172,0x148cce0,193,CloneObject.Wide
code-creation,BytecodeHandler,1,5175,0x148cdc0,374,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,5178,0x148cf40,373,CreateClosure.Wide
code-creation,BytecodeHandler,1,5181,0x148d0c0,145,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,5184,0x148d160,157,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,5188,0x148d200,278,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,5191,0x148d320,278,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,5194,0x148d440,157,CreateWithContext.Wide
code-creation,BytecodeHandler,1,5197,0x148d4e0,394,JumpLoop.Wide
code-creation,BytecodeHandler,1,5200,0x148d680,52,Jump.Wide
code-creation,BytecodeHandler,1,5203,0x148d6c0,68,JumpConstant.Wide
code-creation,BytecodeHandler,1,5206,0x148d720,88,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,5210,0x148d780,88,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,5213,0x148d7e0,88,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,5216,0x148d840,88,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,5220,0x148d8a0,92,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,5223,0x148d900,88,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,5226,0x148d960,88,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,5229,0x148d9c0,96,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,5233,0x148da40,300,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,5236,0x148db80,300,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,5239,0x148dcc0,288,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,5242,0x148de00,288,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,5245,0x148df40,76,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,5248,0x148dfa0,76,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,5251,0x148e000,76,JumpIfNull.Wide
code-creation,BytecodeHandler,1,5254,0x148e060,76,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,5258,0x148e0c0,76,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,5261,0x148e120,76,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,5264,0x148e180,80,JumpIfUndefinedOrNull.Wide
code-creation,BytecodeHandler,1,5267,0x148e1e0,84,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,5272,0x148e240,120,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,5275,0x148e2c0,533,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,5278,0x148e4e0,292,ForInPrepare.Wide
code-creation,BytecodeHandler,1,5281,0x148e620,68,ForInContinue.Wide
code-creation,BytecodeHandler,1,5284,0x148e680,330,ForInNext.Wide
code-creation,BytecodeHandler,1,5287,0x148e7e0,56,ForInStep.Wide
code-creation,BytecodeHandler,1,5290,0x148e820,185,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,5294,0x148e8e0,132,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,5297,0x148e980,690,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,5300,0x148ec40,244,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,5303,0x148ed40,177,GetIterator.Wide
code-creation,BytecodeHandler,1,5306,0x148ee00,149,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,5309,0x148eea0,77,Abort.Wide
code-creation,BytecodeHandler,1,5312,0x148ef00,286,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,5315,0x148f020,286,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,5318,0x148f140,286,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,5322,0x148f260,286,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,5325,0x148f380,286,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,5328,0x148f4a0,286,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,5331,0x148f5c0,36,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,5334,0x148f600,40,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,5337,0x148f640,3356,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,5340,0x1490360,3270,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,5344,0x1491040,241,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,5347,0x1491140,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,5350,0x1491180,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,5353,0x14911c0,68,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5356,0x1491220,68,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5360,0x1491280,44,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5363,0x14912c0,44,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5366,0x1491300,144,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5370,0x14913a0,116,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5373,0x1491420,145,LdaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,5376,0x14914c0,225,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,5379,0x14915c0,3622,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,5383,0x1492400,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,5386,0x14924a0,225,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,5390,0x14925a0,3532,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,5393,0x1493380,257,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,5396,0x14934a0,40,Ldar.ExtraWide
code-creation,BytecodeHandler,1,5399,0x14934e0,36,Star.ExtraWide
code-creation,BytecodeHandler,1,5402,0x1493520,48,Mov.ExtraWide
code-creation,BytecodeHandler,1,5405,0x1493560,3665,LdaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,5409,0x14943c0,145,LdaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,5412,0x1494460,177,LdaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,5415,0x1494520,208,LdaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,5418,0x1494600,322,StaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,5422,0x1494760,193,StaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,5425,0x1494840,157,StaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,5428,0x14948e0,193,StaNamedOwnProperty.ExtraWide
code-creation,BytecodeHandler,1,5431,0x14949c0,189,StaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,5435,0x1494a80,189,StaInArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,5438,0x1494b40,217,StaDataPropertyInLiteral.ExtraWide
code-creation,BytecodeHandler,1,5443,0x1494c20,185,CollectTypeProfile.ExtraWide
code-creation,BytecodeHandler,1,5446,0x1494ce0,1210,Add.ExtraWide
code-creation,BytecodeHandler,1,5449,0x14951a0,1070,Sub.ExtraWide
code-creation,BytecodeHandler,1,5452,0x14955e0,1126,Mul.ExtraWide
code-creation,BytecodeHandler,1,5455,0x1495a60,1130,Div.ExtraWide
code-creation,BytecodeHandler,1,5458,0x1495ee0,1146,Mod.ExtraWide
code-creation,BytecodeHandler,1,5461,0x1496360,205,Exp.ExtraWide
code-creation,BytecodeHandler,1,5464,0x1496440,1144,BitwiseOr.ExtraWide
code-creation,BytecodeHandler,1,5467,0x14968c0,1136,BitwiseXor.ExtraWide
code-creation,BytecodeHandler,1,5471,0x1496d40,1136,BitwiseAnd.ExtraWide
code-creation,BytecodeHandler,1,5474,0x14971c0,1144,ShiftLeft.ExtraWide
code-creation,BytecodeHandler,1,5477,0x1497640,1144,ShiftRight.ExtraWide
code-creation,BytecodeHandler,1,5480,0x1497ac0,1314,ShiftRightLogical.ExtraWide
code-creation,BytecodeHandler,1,5483,0x1498000,1022,AddSmi.ExtraWide
code-creation,BytecodeHandler,1,5486,0x1498400,884,SubSmi.ExtraWide
code-creation,BytecodeHandler,1,5489,0x1498780,902,MulSmi.ExtraWide
code-creation,BytecodeHandler,1,5493,0x1498b20,946,DivSmi.ExtraWide
code-creation,BytecodeHandler,1,5496,0x1498ee0,914,ModSmi.ExtraWide
code-creation,BytecodeHandler,1,5499,0x1499280,209,ExpSmi.ExtraWide
code-creation,BytecodeHandler,1,5502,0x1499360,596,BitwiseOrSmi.ExtraWide
code-creation,BytecodeHandler,1,5505,0x14995c0,596,BitwiseXorSmi.ExtraWide
code-creation,BytecodeHandler,1,5508,0x1499820,596,BitwiseAndSmi.ExtraWide
code-creation,BytecodeHandler,1,5511,0x1499a80,616,ShiftLeftSmi.ExtraWide
code-creation,BytecodeHandler,1,5514,0x1499d00,616,ShiftRightSmi.ExtraWide
code-creation,BytecodeHandler,1,5517,0x1499f80,774,ShiftRightLogicalSmi.ExtraWide
code-creation,BytecodeHandler,1,5520,0x149a2a0,617,Inc.ExtraWide
code-creation,BytecodeHandler,1,5523,0x149a520,617,Dec.ExtraWide
code-creation,BytecodeHandler,1,5526,0x149a7a0,649,Negate.ExtraWide
code-creation,BytecodeHandler,1,5529,0x149aa40,592,BitwiseNot.ExtraWide
code-creation,BytecodeHandler,1,5533,0x149aca0,145,DeletePropertyStrict.ExtraWide
code-creation,BytecodeHandler,1,5536,0x149ad40,137,DeletePropertySloppy.ExtraWide
code-creation,BytecodeHandler,1,5539,0x149ade0,125,GetSuperConstructor.ExtraWide
code-creation,BytecodeHandler,1,5542,0x149ae60,424,CallAnyReceiver.ExtraWide
code-creation,BytecodeHandler,1,5546,0x149b020,424,CallProperty.ExtraWide
code-creation,BytecodeHandler,1,5549,0x149b1e0,420,CallProperty0.ExtraWide
code-creation,BytecodeHandler,1,5552,0x149b3a0,432,CallProperty1.ExtraWide
code-creation,BytecodeHandler,1,5555,0x149b560,444,CallProperty2.ExtraWide
code-creation,BytecodeHandler,1,5558,0x149b720,420,CallUndefinedReceiver.ExtraWide
code-creation,BytecodeHandler,1,5561,0x149b8e0,368,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,5565,0x149ba60,440,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,5568,0x149bc20,448,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,5571,0x149be00,68,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,5574,0x149be60,424,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,5578,0x149c020,149,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,5581,0x149c0c0,189,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,5584,0x149c180,68,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,5587,0x149c1e0,1874,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,5590,0x149c940,1126,Construct.ExtraWide
code-creation,BytecodeHandler,1,5593,0x149cdc0,569,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,5597,0x149d000,2024,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,5600,0x149d800,1121,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,5603,0x149dc80,2036,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,5606,0x149e480,2036,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,5609,0x149ec80,2036,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,5612,0x149f480,2036,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,5616,0x149fc80,56,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,5621,0x149fcc0,972,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,5624,0x14a00a0,177,TestIn.ExtraWide
code-creation,BytecodeHandler,1,5627,0x14a0160,137,ToName.ExtraWide
code-creation,BytecodeHandler,1,5630,0x14a0200,237,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,5633,0x14a0300,277,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,5636,0x14a0420,137,ToObject.ExtraWide
code-creation,BytecodeHandler,1,5639,0x14a04c0,398,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,5643,0x14a0660,1576,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,5646,0x14a0ca0,890,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,5649,0x14a1020,2036,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,5652,0x14a1820,189,CloneObject.ExtraWide
code-creation,BytecodeHandler,1,5656,0x14a18e0,370,GetTemplateObject.ExtraWide
code-creation,BytecodeHandler,1,5659,0x14a1a60,373,CreateClosure.ExtraWide
code-creation,BytecodeHandler,1,5662,0x14a1be0,145,CreateBlockContext.ExtraWide
code-creation,BytecodeHandler,1,5665,0x14a1c80,153,CreateCatchContext.ExtraWide
code-creation,BytecodeHandler,1,5668,0x14a1d20,274,CreateFunctionContext.ExtraWide
code-creation,BytecodeHandler,1,5671,0x14a1e40,278,CreateEvalContext.ExtraWide
code-creation,BytecodeHandler,1,5675,0x14a1f60,153,CreateWithContext.ExtraWide
code-creation,BytecodeHandler,1,5678,0x14a2000,382,JumpLoop.ExtraWide
code-creation,BytecodeHandler,1,5681,0x14a2180,52,Jump.ExtraWide
code-creation,BytecodeHandler,1,5684,0x14a21c0,64,JumpConstant.ExtraWide
code-creation,BytecodeHandler,1,5687,0x14a2220,88,JumpIfNullConstant.ExtraWide
